Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,CAS,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPO+,QPD,QPD+,OPD,QvH,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
63,25,Aas S,15,7,3,33,27,92,64,1.4375,47,0.4608,1.09836241741968,0.4267,65,49,1.3265,37,0.5934,10,0.8875,--,1.0201,--,1.0542,0,0,0,11,18,R Highland Div 2,5,Highland,WestJ
63,25,AastorpH,16,5,4,36,40,147,109,1.3486,26,0.3059,0.974884608556315,0.7267,107,86,1.2442,21,0.7558,5,1.0326,--,1.4825,--,1.0617,109,2,0,12,7,B Highland,1,Highland,AastorpH
63,25,AbdalianA,11,12,2,24,12,90,70,1.2857,32,0.3404,1.3856406460551,0.4667,78,65,1.2000,31,0.6931,1,0.8071,--,1.1598,--,1.0335,96,0,0,7,23,D Midland Div 1,13,Midland,BallisterE
63,25,AbrahamA,5,17,3,11,-55,34,26,1.3077,24,0.4138,0.958331884056875,0.1884,89,68,1.3088,36,0.6327,-12,0.6022,--,0.8211,--,1.0465,0,0,2,2,16,R Pacific Div 1,25,Pacific,LovejoyA
63,25,AcedoS,10,12,3,23,-8,80,59,1.3559,39,0.4105,1.22898331965898,0.3933,88,74,1.1892,32,0.7091,7,0.8038,--,1.1024,--,1.1196,88,0,0,8,16,D Coastal Div 1,17,Coastal,HalpinM
63,25,AckermanJ,7,15,3,13,-33,59,39,1.5128,39,0.5065,1.02293694820355,0.3095,92,63,1.4603,38,0.5309,1,0.816,--,0.8404,--,1.0374,0,2,4,6,12,R Central Div 2,20,Central,LevyB
63,25,AdamsE,8,12,5,18,-17,79,68,1.1618,22,0.2444,1.48377895927931,0.5152,96,77,1.2468,28,0.7053,-6,0.7596,--,1.2205,--,0.9497,91,1,3,8,12,C Pacific,29,Pacific,PenroseB
63,25,AdamsMe,13,7,5,30,15,93,73,1.2740,29,0.3187,1.44,0.5069,78,61,1.2787,33,0.6452,-4,0.8256,--,1.1521,--,0.9639,100,0,1,8,18,E Coastal Div 1,10,Coastal,PliskaG
63,25,AdelmanM,11,11,3,25,13,113,86,1.3140,35,0.3431,1.09836241741968,0.5733,100,80,1.2500,24,0.7273,11,0.9164,--,1.3006,--,1.0704,101,2,0,11,13,C Skyline,18,Skyline,PeskinK
63,25,AderholdE,12,10,3,27,9,74,62,1.1935,29,0.3021,1.2687001221723,0.4133,65,59,1.1017,25,0.7423,4,0.7154,--,1.1556,--,1.0444,95,1,0,5,22,D Horizon Div 2,7,Horizon,RyderM
63,25,AdusumilliV,12,5,8,32,24,175,124,1.4113,21,0.3281,0.773563184232549,0.8267,151,113,1.3363,20,0.7403,1,1.1548,--,1.567,--,1.0684,104,0,0,18,5,A Central,4,Central,VeredJ
63,25,AgarSDW,12,11,2,26,1,80,60,1.3333,36,0.3913,1.32664991614216,0.4000,79,68,1.1618,24,0.7447,12,0.7913,--,1.1447,--,1.136,98,0,0,5,20,D Midland Div 2,13,Midland,MorganEM
63,25,AginM,7,13,5,19,-23,61,49,1.2449,36,0.3711,0.82365041127896,0.3267,84,66,1.2727,29,0.6705,7,0.6978,--,0.9972,--,1.0416,0,1,0,5,26,R Coastal Div 1,18,Coastal,MatthewsP
63,25,AgostaM,10,13,2,21,-4,100,77,1.2987,33,0.3402,1.2936769303037,0.5347,104,74,1.4054,34,0.5854,-1,0.8749,--,1.1201,--,0.9256,90,2,1,7,16,C Seaboard Div 1,15,Seaboard,KenneyJ
63,25,AhmedMZ,13,9,3,27,9,84,68,1.2353,31,0.3163,1.342236938845,0.4928,75,61,1.2295,35,0.6602,-4,0.8091,--,1.153,--,0.9765,92,1,2,6,12,D Seaboard Div 2,11,Seaboard,ShoafC
63,25,AingerT,14,8,3,30,28,111,82,1.3537,37,0.3776,1.21720992437624,0.5694,83,66,1.2576,36,0.6538,1,0.947,--,1.2232,--,1.0314,131,0,1,9,13,D Coastal Div 1,4,Coastal,CollegeA
63,25,AlbertM,3,18,4,9,-55,43,45,0.9556,20,0.2247,1.01980390271856,0.3125,98,71,1.3803,42,0.5842,-22,0.5372,--,0.8967,--,0.8089,88,0,1,2,20,D Frontier Div 1,27,Frontier,AlexisC
63,25,AlbertsonJ,8,14,3,19,-4,70,50,1.4000,41,0.4457,1.13137084989848,0.3333,74,59,1.2542,32,0.6559,9,0.779,--,0.9892,--,1.1016,0,1,0,4,27,R Seaboard Div 2,17,Seaboard,MatrosM
63,25,AlcornS,9,12,4,21,-14,73,60,1.2167,28,0.3111,1.4422205101856,0.4167,87,67,1.2985,35,0.6392,-7,0.7278,--,1.0559,--,0.9503,93,0,1,4,16,D Metro Div 1,19,Metro,EtterT
63,25,AlexanderJ,9,12,4,19,-19,85,67,1.2687,32,0.3368,1.37753402861781,0.5076,104,74,1.4054,37,0.5795,-5,0.8444,--,1.0871,--,0.9163,101,2,3,7,21,C Corridor,22,Corridor,JohnsonW
63,25,AlexanderJaws,21,3,1,41,71,113,80,1.4125,45,0.4327,1.13137084989848,0.5797,42,34,1.2353,28,0.6216,17,1.0124,--,1.2013,--,1.0543,119,0,2,15,4,E Corridor Div 2,1,Corridor,KochanB
63,25,AllardT,17,3,5,39,59,111,81,1.3704,37,0.3895,1.30476051442401,0.5400,52,45,1.1556,25,0.6914,12,0.9295,--,1.2314,--,1.0809,94,1,0,9,15,E Pacific Div 2,1,Pacific,SchwartzT
63,25,AllenD,16,6,3,35,37,71,52,1.3654,39,0.4239,1.16344316577992,0.3467,34,35,0.9714,18,0.7534,21,0.7706,--,1.1001,--,1.1773,92,1,0,7,21,E Corridor Div 1,2,Corridor,JohnsonW
63,25,AllenLR,9,11,5,23,-4,69,57,1.2105,30,0.3226,1.1838918869559,0.3800,73,60,1.2167,27,0.6932,3,0.7026,--,1.0732,--,1.0158,95,2,0,4,17,D Corridor Div 1,19,Corridor,RafalA
63,25,AllenT,13,9,3,28,17,82,63,1.3016,37,0.3737,1.17029910706622,0.4375,65,59,1.1017,21,0.7640,16,0.8112,--,1.2015,--,1.1377,99,1,1,8,23,D Metro Div 2,7,Metro,FlynnR
63,25,AllisonW,7,15,3,17,-18,82,65,1.2615,37,0.3524,1.01980390271856,0.4333,100,75,1.3333,33,0.6374,4,0.7857,--,1.0707,--,0.9898,0,1,0,6,14,R Pacific Div 2,20,Pacific,SchwartzT
63,25,Almasa,8,15,2,18,-17,94,69,1.3623,41,0.4059,1.20929731662648,0.4600,111,84,1.3214,29,0.6705,12,0.8659,--,1.1305,--,1.0764,91,1,0,9,20,C Metro,27,Metro,MillerA
63,25,AlvarezR,14,5,6,32,32,71,59,1.2034,27,0.3034,1.38217220345368,0.4275,39,37,1.0541,21,0.7200,6,0.7309,--,1.1475,--,1.0234,99,2,2,5,18,E Seaboard Div 1,5,Seaboard,KenneyJ
63,25,AmerikaB,8,11,6,22,-12,72,56,1.2857,36,0.3750,1.10562199688682,0.3733,84,71,1.1831,25,0.7368,11,0.7483,--,1.1101,--,1.1118,82,1,0,8,20,C Midland Div 2,11,Midland,MorganEM
63,25,AmmermanA,9,14,2,20,-9,110,82,1.3415,37,0.3700,1.1838918869559,0.5467,119,89,1.3371,30,0.6629,7,0.9167,--,1.2096,--,1.0329,95,1,0,10,13,B Frontier,21,Frontier,WrightB
63,25,AmmermanN,9,12,4,22,4,92,76,1.2105,31,0.2925,0.958331884056875,0.5067,88,68,1.2941,37,0.6373,-6,0.7992,--,1.144,--,0.9298,102,0,0,7,21,D Coastal Div 2,18,Coastal,RipsteinE
63,25,AmuzieCC,9,9,7,25,-3,93,67,1.3881,43,0.4257,1.15654658358408,0.4467,96,72,1.3333,40,0.6154,3,0.8724,--,1.0621,--,1.0411,105,1,0,9,21,D Skyline Div 1,10,Skyline,SamburgM
63,25,AnandS,5,14,6,16,-30,42,32,1.3125,27,0.4091,1.0777754868246,0.2133,72,54,1.3333,32,0.6098,-5,0.6224,--,0.8231,--,1.0189,0,0,0,4,14,R Highland Div 2,22,Highland,CrosslandC
63,25,AndelaD,9,13,3,21,-10,148,111,1.3333,22,0.2716,0.941488183675186,0.7400,158,117,1.3504,16,0.7612,6,1.0116,--,1.5012,--,1.0328,110,0,0,13,10,A Skyline,17,Skyline,TricchinelliR
63,25,AndersonD,14,9,2,29,14,126,93,1.3548,31,0.3483,1.40057131200093,0.6458,112,79,1.4177,42,0.5670,-11,0.9941,--,1.2128,--,0.9153,114,0,1,12,10,C Coastal,6,Coastal,ShermanG
63,25,AndersonDR,11,7,7,29,25,75,56,1.3393,40,0.4082,1.10562199688682,0.3733,50,47,1.0638,16,0.7808,24,0.7815,--,1.1541,--,1.189,99,2,0,6,19,E Central Div 2,10,Central,ScheelerD
63,25,AndersonE,4,19,2,10,-43,63,54,1.1667,25,0.2907,1.34699665923862,0.3600,106,85,1.2471,28,0.7172,-3,0.6507,--,1.0772,--,1.0079,94,0,0,6,24,C Central,33,Central,ScheelerD
63,25,AndersonJ,11,12,2,24,6,84,71,1.1831,28,0.2772,1.18928549978548,0.4733,78,70,1.1143,24,0.7647,4,0.7505,--,1.238,--,1.0419,97,2,0,6,18,D Coastal Div 2,15,Coastal,PliskaG
63,25,AndersonJ2,9,13,3,21,-14,104,84,1.2381,31,0.2925,0.974884608556315,0.5600,118,91,1.2967,30,0.6907,1,0.8525,--,1.2507,--,0.9832,100,0,0,9,12,C Frontier,16,Frontier,BarkerC
63,25,AndersonK,14,9,2,28,11,84,65,1.2923,35,0.3608,1.26491106406735,0.4710,73,63,1.1587,30,0.7087,5,0.8318,--,1.1797,--,1.0695,85,0,2,7,13,D Skyline Div 1,5,Skyline,HinmanT
63,25,AndreD,19,5,1,39,36,141,102,1.3824,33,0.3667,1.09252002269981,0.6800,105,81,1.2963,34,0.6634,-1,1.0467,--,1.3434,--,1.0301,104,0,0,14,13,C Frontier,1,Frontier,PrestemonE
63,25,AndrewsT,4,14,7,14,-32,29,27,1.0741,19,0.3115,0.976524449258696,0.1875,61,51,1.1961,28,0.6782,-9,0.499,--,0.8657,--,0.9897,85,0,1,1,14,E Corridor Div 2,29,Corridor,RalstonJ
63,25,AndriesK,13,10,2,28,7,69,51,1.3529,36,0.4138,1.24835892274618,0.3400,62,50,1.2400,29,0.6548,7,0.7538,--,0.9948,--,1.0686,85,2,0,5,19,E Horizon Div 1,10,Horizon,BundroR
63,25,AnhaltD,7,17,1,14,-45,43,26,1.6538,33,0.5690,0.958331884056875,0.1806,88,68,1.2941,32,0.6522,1,0.7496,--,0.8328,--,1.2212,0,2,1,5,13,R Skyline Div 3,20,Skyline,StoneE
63,25,AnR,8,13,4,18,-24,32,25,1.2800,24,0.4068,0.8,0.1812,56,39,1.4359,35,0.5333,-11,0.588,--,0.7145,--,0.9401,98,2,2,2,15,E Highland Div 2,28,Highland,MaddyE
63,25,AnsorgeK,9,8,8,26,-4,40,41,0.9756,21,0.2471,1.01508620323596,0.2733,44,43,1.0233,21,0.7470,0,0.5204,--,1.0203,--,0.9941,93,0,0,2,25,E Metro Div 1,9,Metro,CapodiceN
63,25,AnthonyS,9,12,4,22,-5,95,72,1.3194,38,0.3725,1.03227903204512,0.4800,100,71,1.4085,32,0.5844,6,0.8525,--,1.0644,--,0.9569,0,3,0,7,11,R Skyline Div 3,17,Skyline,StoneE
63,25,AntkowiakP,9,14,2,20,-8,73,61,1.1967,30,0.3093,1.13419575030063,0.4067,81,66,1.2273,31,0.6837,-1,0.716,--,1.0904,--,0.993,93,0,0,5,19,D Seaboard Div 1,23,Seaboard,DiGiorgioN
63,25,AntunesM,16,8,1,33,50,130,89,1.4607,43,0.4624,1.35882302011704,0.5933,80,63,1.2698,30,0.6629,13,1.0557,--,1.2562,--,1.1253,0,0,0,17,10,R Midland Div 2,8,Midland,MaloneM
63,25,AraminiD,9,11,5,23,8,91,67,1.3582,46,0.4144,0.78587530817554,0.4467,83,70,1.1857,27,0.7245,19,0.8611,--,1.1712,--,1.1389,91,1,0,5,23,D Coastal Div 2,16,Coastal,PliskaG
63,25,ArbizuA,12,13,0,24,-12,77,64,1.2031,35,0.3241,0.852291030106501,0.4267,89,66,1.3485,41,0.5980,-6,0.7508,--,1.0247,--,0.9221,96,0,0,6,18,D Skyline Div 1,11,Skyline,HorwitzJ
63,25,ArizpeA,8,11,6,22,-5,83,70,1.1857,30,0.2885,1.09544511501033,0.4667,88,62,1.4194,42,0.5532,-12,0.7552,--,1.0199,--,0.8417,105,0,0,5,23,D Metro Div 1,16,Metro,CapodiceN
63,25,ArizpeAA,7,15,3,17,-25,87,68,1.2794,35,0.3500,1.21720992437624,0.4533,112,88,1.2727,32,0.6923,3,0.8033,--,1.1456,--,1.0423,100,0,0,9,18,B Metro,24,Metro,CapodiceN
63,25,ArizpeAC,9,10,6,24,-3,43,38,1.1316,24,0.3158,1.17029910706622,0.2533,46,39,1.1795,28,0.6543,-4,0.5691,--,0.9076,--,0.9701,92,0,0,3,27,E Metro Div 1,14,Metro,ArizpeAC
63,25,ArmfieldD,11,8,6,28,14,106,75,1.4133,48,0.4404,0.938083151964686,0.5000,92,61,1.5082,37,0.4932,11,0.9404,--,0.9932,--,0.9336,0,2,0,10,14,R Skyline Div 2,12,Skyline,McCarthyE
63,25,ArmstrongJ,8,12,5,20,-22,124,90,1.3778,33,0.3750,1.46969384566991,0.6250,146,102,1.4314,34,0.5854,-1,1,--,1.2104,--,0.9604,97,0,1,12,7,A Corridor,23,Corridor,Mizrahi
63,25,ArmstrongJB,5,17,3,13,-31,56,46,1.2174,32,0.3556,0.966643677887566,0.3067,87,68,1.2794,35,0.6500,-3,0.6623,--,0.9567,--,1.0056,0,1,0,5,19,R Pacific Div 2,24,Pacific,PenroseB
63,25,ArnerTim,12,12,1,25,-14,54,50,1.0800,26,0.2766,1.01980390271856,0.3333,68,49,1.3878,36,0.5663,-10,0.6099,--,0.8996,--,0.8429,84,1,0,3,25,D Highland Div 2,11,Highland,KaleV
63,25,ArnettJ,19,3,3,41,48,97,71,1.3662,40,0.4040,1.22245654319489,0.4733,49,36,1.3611,32,0.5676,8,0.8773,--,1.0409,--,0.9716,98,0,0,7,22,E Metro Div 1,1,Metro,CapodiceN
63,25,ArnettP,12,10,3,27,9,98,74,1.3243,38,0.3725,1.24835892274618,0.4933,89,74,1.2027,30,0.7115,8,0.8658,--,1.2048,--,1.084,98,0,0,9,17,D Metro Div 1,9,Metro,CapodiceN
63,25,ArnoldM,11,10,4,26,16,163,116,1.4052,25,0.3472,1.05375518978556,0.7733,147,107,1.3738,21,0.6957,4,1.1205,--,1.469,--,1.0429,103,1,0,13,7,A Skyline,10,Skyline,HorwitzJ
63,25,AronoffP,5,18,2,12,-49,77,64,1.2031,31,0.3100,1.13419575030063,0.4267,126,94,1.3404,16,0.7419,15,0.7367,--,1.1686,--,1.0519,92,3,0,4,16,A Corridor,28,Corridor,AronoffP
63,25,AronsonN,14,9,2,28,11,92,69,1.3333,37,0.3814,1.27373466624725,0.5000,81,56,1.4464,43,0.5326,-6,0.8814,--,1.0326,--,0.914,95,1,2,7,8,D Corridor Div 1,6,Corridor,RafalA
63,25,AronsonR,8,15,2,16,-26,76,54,1.4074,37,0.4405,1.43331782937351,0.3913,102,68,1.5000,45,0.5000,-8,0.8318,--,0.8913,--,0.9405,0,1,2,9,22,R Pacific Div 2,22,Pacific,PenroseB
63,25,ArthurB,10,13,2,21,-5,101,80,1.2625,29,0.3021,1.3856406460551,0.5556,106,84,1.2619,32,0.6923,-3,0.8577,--,1.2479,--,0.9944,101,0,1,10,12,C Pacific,25,Pacific,BruceM
63,25,ArwariS,10,11,4,24,1,63,51,1.2353,35,0.3608,0.958331884056875,0.3400,62,47,1.3191,31,0.6076,4,0.7008,--,0.9476,--,0.9684,104,1,0,6,21,E Seaboard Div 1,14,Seaboard,MatrosM
63,25,AscherL,11,9,5,27,23,153,116,1.3190,15,0.2083,1.01508620323596,0.7733,130,98,1.3265,24,0.7073,-9,0.9816,--,1.4806,--,0.9156,103,1,0,13,8,B Horizon,8,Horizon,TeneryD
63,25,AsplundB,7,13,5,18,-13,35,31,1.1290,24,0.3380,0.861626369141521,0.2153,48,37,1.2973,28,0.6056,-4,0.5533,--,0.8209,--,0.9436,95,0,1,3,23,E Corridor Div 1,25,Corridor,CostelloR
63,25,AttiaCyrus,15,7,3,33,26,61,48,1.2708,36,0.3830,0.844748483277715,0.3200,35,37,0.9459,17,0.7733,19,0.703,--,1.0933,--,1.1563,92,1,0,4,25,E Frontier Div 2,3,Frontier,KrizelJ
63,25,AttixJ,9,9,7,25,3,57,50,1.1400,26,0.2955,1.2328828005938,0.3333,54,43,1.2558,31,0.6265,-5,0.6288,--,0.9598,--,0.922,96,1,0,4,17,E Midland Div 1,11,Midland,BallisterE
63,25,AugustineP,17,6,2,36,44,122,90,1.3556,38,0.3725,1.05830052442584,0.6000,78,61,1.2787,31,0.6517,7,0.9725,--,1.2517,--,1.0242,0,1,0,12,12,R Metro Div 3,2,Metro,RosbyG
63,25,AugustynA,13,12,0,25,23,114,78,1.4615,41,0.4659,1.55743378671454,0.5417,91,70,1.3000,27,0.6707,14,1.0076,--,1.2124,--,1.1366,0,1,1,13,16,R Coastal Div 1,11,Coastal,RipsteinE
63,25,AustinC,10,11,4,24,-1,56,52,1.0769,26,0.2708,0.976524449258696,0.3467,57,51,1.1176,27,0.7097,-1,0.6175,--,1.0564,--,0.9805,114,1,0,5,22,E Frontier Div 2,15,Frontier,WolfeJ
63,25,AvilaD,12,10,3,27,-1,152,107,1.4206,33,0.3976,1.04,0.7133,153,112,1.3661,18,0.7273,15,1.1109,--,1.4406,--,1.1249,107,1,0,15,10,A Central,13,Central,ScheelerD
63,25,AxelmanB,13,7,5,30,25,92,73,1.2603,32,0.3232,1.2936769303037,0.5069,67,53,1.2642,35,0.6316,-3,0.8301,--,1.1385,--,0.9548,108,0,1,9,13,D Corridor Div 2,4,Corridor,KochanB
63,25,BabcockD,9,14,2,20,-6,74,53,1.3962,37,0.4353,1.36586968631711,0.3533,80,64,1.2500,30,0.6739,7,0.7886,--,1.0272,--,1.1092,85,4,0,5,29,C Midland Div 1,14,Midland,DeTuraM
63,25,BachrachE,13,8,4,30,23,109,74,1.4730,45,0.4787,1.39942845476287,0.4933,86,65,1.3231,27,0.6494,18,0.972,--,1.1427,--,1.1281,0,2,0,13,19,R Midland Div 1,8,Midland,BallisterE
63,25,BadalK,7,14,4,18,-15,54,43,1.2558,32,0.3765,1.00079968025574,0.2867,69,57,1.2105,32,0.6701,0,0.6632,--,0.9568,--,1.0466,0,0,0,5,21,R Highland Div 1,20,Highland,CarrBen12
63,25,BagliniR,12,9,4,24,14,99,67,1.4776,42,0.4828,1.51578362571971,0.5317,85,64,1.3281,40,0.6078,2,1.0145,--,1.1395,--,1.0906,93,0,4,12,11,D Metro Div 2,11,Metro,RosbyG
63,25,BahnamanS,18,5,2,38,54,204,137,1.4891,16,0.4571,0.64,0.9133,150,107,1.4019,31,0.6265,-15,1.3704,--,1.5398,--,1.0836,102,0,0,23,5,A Corridor,1,Corridor,Mizrahi
63,25,BahngBoyerB,19,4,2,39,62,144,103,1.3981,28,0.3636,1.45106857177736,0.7153,82,61,1.3443,35,0.6067,-7,1.0789,--,1.322,--,0.9703,103,1,1,12,10,C Midland Div 2,1,Midland,IracaneR
63,25,BahngG,9,15,1,9,-31,58,42,1.3810,23,0.4107,1.76,0.4667,89,63,1.4127,37,0.5647,-14,0.8774,--,1.0314,--,0.9754,0,0,10,6,13,R Midland Div 2,29,Midland,IracaneR
63,25,BaileyBW,15,7,3,33,39,125,96,1.3021,29,0.3021,1.00717426496113,0.6400,86,74,1.1622,24,0.7551,5,0.9421,--,1.3951,--,1.0572,110,1,0,11,12,C Pacific,2,Pacific,FryedBetaKappa
63,25,BaileyP,10,12,3,23,-5,67,52,1.2885,34,0.3778,1.19733036376766,0.3467,72,55,1.3091,35,0.6154,-1,0.7245,--,0.9621,--,0.9932,88,1,0,5,17,E Frontier Div 2,17,Frontier,BurgerM
63,25,BainD,8,14,3,19,-23,74,61,1.2131,32,0.3232,1.09836241741968,0.4067,97,75,1.2933,37,0.6476,-5,0.7299,--,1.0543,--,0.9708,92,0,0,5,15,D Coastal Div 2,23,Coastal,TanJ
63,25,BainG,13,9,3,29,9,102,70,1.4571,44,0.4681,1.4142135623731,0.4667,93,70,1.3286,36,0.6250,8,0.9348,--,1.0917,--,1.0931,106,1,0,13,12,E Coastal Div 1,11,Coastal,ReynaldoA
63,25,BajczA,15,6,4,34,14,51,45,1.1333,28,0.3146,0.938083151964686,0.3000,37,36,1.0278,18,0.7429,10,0.6146,--,1.0429,--,1.0575,107,1,0,2,21,E Metro Div 2,3,Metro,JankowskiE
63,25,BakerA,10,13,2,22,-2,86,66,1.3030,35,0.3646,1.35292276202302,0.4400,88,65,1.3538,36,0.6044,-1,0.8046,--,1.0444,--,0.969,0,2,0,7,23,R Seaboard Div 1,13,Seaboard,CorbblahJ
63,25,BakerAS,5,20,0,-5,-61,36,24,1.5000,19,0.5000,1.42772546380598,0.4000,97,62,1.5645,43,0.4487,-24,0.9,--,0.8487,--,0.9487,0,1,15,1,8,R Horizon Div 2,23,Horizon,RyderM
63,25,BakerH,10,10,5,25,-5,83,63,1.3175,42,0.3925,0.943186089804128,0.4200,88,65,1.3538,41,0.5941,1,0.8125,--,1.0141,--,0.9866,85,0,0,9,23,D Seaboard Div 2,15,Seaboard,CorbblahJ
63,25,BakerJ,8,14,3,19,-24,68,48,1.4167,37,0.4512,1.2936769303037,0.3200,92,61,1.5082,35,0.4928,2,0.7712,--,0.8128,--,0.944,0,2,0,5,28,R Seaboard Div 3,13,Seaboard,TanJ
63,25,BakerSandie,15,7,3,31,49,128,93,1.3763,32,0.3678,1.42884568795934,0.6739,79,59,1.3390,30,0.6203,2,1.0417,--,1.2942,--,0.9881,0,3,2,11,9,R Frontier Div 2,9,Frontier,IngramB
63,25,BakkenJS,11,9,5,27,11,82,71,1.1549,29,0.2710,1.00717426496113,0.4733,71,59,1.2034,31,0.6804,-2,0.7443,--,1.1537,--,0.9514,106,1,0,4,28,D Midland Div 2,9,Midland,MorganEM
63,25,BalderramaM,22,3,0,44,85,178,120,1.4833,35,0.4730,0.692820323027551,0.8000,93,68,1.3676,34,0.6047,1,1.273,--,1.4047,--,1.0777,0,1,0,17,8,R Skyline Div 3,2,Skyline,LutherS
63,25,BaldwinK,10,10,5,25,-4,63,53,1.1887,28,0.3146,1.2432216214336,0.3533,67,53,1.2642,32,0.6404,-4,0.6679,--,0.9937,--,0.955,102,2,0,5,13,E Seaboard Div 1,13,Seaboard,KenneyJ
63,25,BaliDM,14,9,2,30,17,58,48,1.2083,32,0.3478,1.05527247666183,0.3200,41,37,1.1081,24,0.6883,8,0.6678,--,1.0083,--,1.0361,97,0,0,8,23,E Pacific Div 2,6,Pacific,PenroseB
63,25,BalkanD,18,3,4,40,64,122,90,1.3556,36,0.3673,1.16619037896906,0.6000,58,47,1.2340,29,0.6506,7,0.9673,--,1.2506,--,1.0179,0,1,0,10,20,R Highland Div 2,2,Highland,SaundersA
63,25,BallewJ,6,14,5,17,-25,137,103,1.3301,29,0.3118,0.908625335328044,0.6867,162,108,1.5000,42,0.5000,-13,0.9985,--,1.1867,--,0.8118,107,0,0,14,10,A Corridor,24,Corridor,RalstonJ
63,25,BalseiroD,8,13,4,20,-8,62,53,1.1698,29,0.3118,1.10706820024784,0.3533,70,65,1.0769,24,0.7670,5,0.6651,--,1.1203,--,1.0788,87,1,0,5,23,D Frontier Div 2,21,Frontier,SausvilleK
63,25,BalsonD,14,9,2,27,23,89,58,1.5345,45,0.5233,1.43443368616329,0.4394,66,45,1.4667,32,0.5224,13,0.9627,--,0.9618,--,1.0457,0,3,3,7,15,R Central Div 2,9,Central,LevyB
63,25,BaltisAlan,19,4,2,40,50,136,96,1.4167,37,0.4111,1.25475097130865,0.6400,86,61,1.4098,38,0.5632,-1,1.0511,--,1.2032,--,0.9743,0,2,0,11,9,R Central Div 2,2,Central,SorensonG
63,25,BalutisE,11,12,2,22,-3,60,45,1.3333,31,0.4026,1.29614813968157,0.3261,63,48,1.3125,29,0.6184,2,0.7287,--,0.9445,--,1.021,0,3,2,5,11,R Metro Div 1,16,Metro,CapodiceN
63,25,BandurM,15,7,3,32,20,126,90,1.4000,33,0.3929,1.54919333848297,0.6250,106,83,1.2771,28,0.6989,5,1.0179,--,1.3239,--,1.0918,99,1,1,12,13,B Metro,3,Metro,EtterT
63,25,BanerjeeJ,14,5,6,34,28,92,68,1.3529,39,0.3980,1.31209755734854,0.4533,64,50,1.2800,30,0.6341,9,0.8513,--,1.0874,--,1.0321,102,1,0,8,17,E Horizon Div 1,4,Horizon,BryantK
63,25,BanerjiePree,7,14,4,18,-25,109,82,1.3293,37,0.3627,1.14960862905599,0.5467,134,86,1.5581,52,0.4468,-15,0.9094,--,0.9935,--,0.8095,94,1,0,6,4,B Midland,21,Midland,BourlaD
63,25,BanisterR,12,10,3,27,0,53,43,1.2326,32,0.3678,0.917387595294377,0.2867,53,47,1.1277,24,0.7108,8,0.6545,--,0.9975,--,1.0786,88,2,0,4,30,E Highland Div 1,11,Highland,WestJ
63,25,BarberM,10,11,4,21,1,55,44,1.2500,25,0.3472,1.44996551683135,0.3333,54,45,1.2000,29,0.6588,-4,0.6805,--,0.9921,--,1.006,94,0,3,7,31,E Skyline Div 1,17,Skyline,KahnKS
63,25,BarbourB,17,4,4,38,31,118,80,1.4750,50,0.4808,1.05830052442584,0.5333,87,63,1.3810,41,0.5773,9,1.0141,--,1.1106,--,1.0581,0,0,0,12,7,R Frontier Div 1,2,Frontier,BurgerM
63,25,Barclay,15,8,2,32,15,70,57,1.2281,33,0.3402,1.11427106217473,0.3800,55,47,1.1702,27,0.6824,6,0.7202,--,1.0624,--,1.0226,112,0,0,5,14,E Frontier Div 2,5,Frontier,Curtis
63,25,BarelaE,16,8,1,33,21,169,119,1.4202,21,0.3443,1.17575507653593,0.7933,148,107,1.3832,28,0.6543,-7,1.1376,--,1.4476,--,0.9986,94,1,0,16,9,A Horizon,2,Horizon,RyderM
63,25,BargerG,9,9,7,25,8,179,127,1.4094,18,0.3051,0.68818602136341,0.8467,171,118,1.4492,26,0.5938,-8,1.1518,--,1.4405,--,0.8989,111,0,0,16,6,A Highland,12,Highland,KaleV
63,25,BarkerC,17,4,4,38,45,197,135,1.4593,14,0.3590,0.748331477354788,0.9000,152,110,1.3818,22,0.6857,-8,1.259,--,1.5857,--,1.0447,104,1,0,21,4,A Frontier,1,Frontier,BarkerC
63,25,BarkerN,7,16,2,15,-37,100,79,1.2658,31,0.3131,1.28623481526508,0.5486,137,96,1.4271,32,0.5897,-1,0.8617,--,1.1383,--,0.9028,105,0,1,7,19,C Central,31,Central,LevyB
63,25,BarkerR,15,8,2,32,35,109,79,1.3797,40,0.4040,1.25475097130865,0.5267,74,52,1.4231,35,0.5513,5,0.9307,--,1.078,--,0.9553,0,1,0,12,13,R Frontier Div 1,10,Frontier,BurgerM
63,25,BarlowG,11,10,4,26,7,93,75,1.2400,36,0.3243,0.8,0.5000,86,71,1.2113,30,0.7030,6,0.8243,--,1.203,--,1.0273,102,1,0,7,16,D Frontier Div 2,10,Frontier,KrizelJ
63,25,BarnesMRaff,8,9,8,24,-3,89,67,1.3284,41,0.3905,1.0476640682967,0.4467,92,74,1.2432,34,0.6792,7,0.8372,--,1.1259,--,1.0697,94,0,0,6,13,D Pacific Div 2,14,Pacific,PenroseB
63,25,BarnumPT,15,6,4,32,20,166,116,1.4310,18,0.3462,1.59699718221417,0.8406,146,106,1.3774,24,0.6757,-6,1.1868,--,1.5163,--,1.0219,99,1,2,17,3,A Horizon,5,Horizon,WongC
