Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
67,0,AdkinsJK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Sugarloaf Div 2,1,Sugarloaf,Gillard-ByersN
67,0,AdkisonD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Badlands,1,Badlands,ScheelerD
67,0,AdlerR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Corridor Div 1,1,Corridor,JohnsonW
67,0,AdusumilliV,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Central,1,Central,VeredJ
67,0,AdyH,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Sequoia Div 1,1,Sequoia,CapodiceN
67,0,AgarSDW,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Midland Div 2,1,Midland,MorganEM
67,0,AginM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Meridian Div 2,1,Meridian,MatthewsP
67,0,AglerB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Frontier Div 2,1,Frontier,KrizelJ
67,0,AgostaM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Maritime Div 3,1,Maritime,KettlerM
67,0,AgrimontiM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Skyline Div 2,1,Skyline,OttenbergE
67,0,AhmedMZ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Alpine,1,Alpine,ShoafC
67,0,AingerT,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Meridian Div 1,1,Meridian,CollegeA
67,0,AiriN,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Frontier Div 2,1,Frontier,PaquetP
67,0,AlberM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Continental,1,Continental,SchwartzT
67,0,AlbertB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Alpine Div 1,1,Alpine,SlaterAB
67,0,AlbertL,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Alpine Div 1,2,Alpine,SlaterAB
67,0,AlbertM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Frontier Div 2,2,Frontier,AlexisC
67,0,AlbertsonJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Seaboard Div 1,1,Seaboard,MatrosM
67,0,AlbertsonJC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Seaboard Div 1,1,Seaboard,MatrosM
67,0,AlbertsonJM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Seaboard Div 1,2,Seaboard,MatrosM
67,0,AlbrechtM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Corridor,1,Corridor,RafalA
67,0,AlcornS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Metro Div 1,1,Metro,EtterT
67,0,AlexanderD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Maritime,1,Maritime,WolpertL
67,0,AlexanderJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Corridor Div 1,2,Corridor,JohnsonW
67,0,AlexanderJaws,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Corridor,2,Corridor,KochanB
67,0,AllainB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Sequoia Div 1,1,Sequoia,SorensonG
67,0,AllardT,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Continental Div 2,1,Continental,SchwartzT
67,0,AllenD7,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Metro Div 1,1,Metro,ZawistowskiS
67,0,AllenG,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Seaboard Div 2,1,Seaboard,MatrosM
67,0,AllenJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Memorial,1,Memorial,SausvilleK
67,0,AllenLR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Corridor Div 1,1,Corridor,BreedingJ
67,0,AllenT,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Metro Div 1,2,Metro,FlynnR
67,0,AlleyR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Central,1,Central,von WalterH
67,0,AllisonW,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Continental Div 1,1,Continental,SchwartzT
67,0,Almasa,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Memorial Div 1,2,Memorial,MillerA
67,0,AlmoiteA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Meridian Div 1,1,Meridian,MatthewsP
67,0,AlmoiteB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Meridian Div 2,2,Meridian,MatthewsP
67,0,AlvaradoR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Pacific Div 2,1,Pacific,LovejoyA
67,0,AlvarezR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Maritime Div 3,1,Maritime,KenneyJ
67,0,AmerikaB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Midland Div 2,1,Midland,KesnerA
67,0,AmmermanA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Sugarloaf,2,Sugarloaf,WrightB
67,0,AmmermanN,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Coastal Div 1,1,Coastal,RipsteinE
67,0,AmooM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Memorial Div 1,3,Memorial,SausvilleK
67,0,AmooR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Seaboard,1,Seaboard,LevyJ
67,0,AmuzieCC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Skyline Div 1,1,Skyline,SamburgM
67,0,AnandS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Highland Div 1,1,Highland,CrosslandC
67,0,AndelaD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Skyline,1,Skyline,TricchinelliR
67,0,AndelmanE,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Sugarloaf Div 2,2,Sugarloaf,KahnKS
67,0,AndelmanM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Sugarloaf,1,Sugarloaf,KahnKS
67,0,AndersonB2,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Sequoia Div 2,1,Sequoia,YoungS
67,0,AndersonDR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Badlands Div 1,1,Badlands,ScheelerD
67,0,AndersonE,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Badlands Div 1,1,Badlands,ScheelerD
67,0,AndersonE2,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Midland,1,Midland,KushnerAB
67,0,AndersonJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Coastal Div 2,1,Coastal,PliskaG
67,0,AndersonJ2,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Frontier,1,Frontier,BarkerC
67,0,AndersonJM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Corridor Div 1,2,Corridor,RafalA
67,0,AndersonJu,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Pacific Div 1,1,Pacific,BasinK
67,0,AndersonK2,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Pacific Div 1,2,Pacific,BasinK
67,0,AndersonM2,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Sugarloaf,1,Sugarloaf,LutherS
67,0,AndersonT,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Highland Div 2,1,Highland,SaundersA
67,0,AndersonT2,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Alpine Div 2,1,Alpine,WilliamsN
67,0,AndersonW,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Alpine Div 2,2,Alpine,WilliamsN
67,0,AndreD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Memorial,2,Memorial,PrestemonE
67,0,AndrewsB2,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Badlands Div 2,2,Badlands,PeskinK
67,0,AndrewsS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Seaboard,2,Seaboard,SzymanskiG
67,0,AndriesK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Horizon Div 1,1,Horizon,BundroR
67,0,AnhaltD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Sugarloaf Div 1,1,Sugarloaf,StoneE
67,0,AnicasS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Sequoia Div 2,2,Sequoia,HallJ
67,0,AnJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Corridor Div 2,1,Corridor,DetchonJ
67,0,AnsisK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Meridian Div 1,1,Meridian,LevyB
67,0,AnsonI,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Pacific Div 1,1,Pacific,LovejoyA
67,0,AnthonyS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Sugarloaf,2,Sugarloaf,StoneE
67,0,AntkowiakP,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Maritime Div 2,1,Maritime,DiGiorgioN
67,0,AntunesM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Maritime Div 2,1,Maritime,SangameswaraO
67,0,AnzicekC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Pacific Div 2,2,Pacific,ShapiroA
67,0,AnzicekM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Pacific Div 1,1,Pacific,ShapiroA
67,0,ApfelM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Corridor Div 1,3,Corridor,BreedingJ
67,0,ApostolM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Central Div 2,1,Central,WhitlockS
67,0,AppiahDuffellJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Memorial Div 2,1,Memorial,MayfieldJ
67,0,Appiah-DuffellS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Memorial Div 2,1,Memorial,MayfieldJ
67,0,ArasinJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Meridian Div 1,2,Meridian,BourlaD
67,0,ArbizuA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Skyline Div 2,1,Skyline,HorwitzJ
67,0,ArgyrisC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Skyline Div 1,1,Skyline,DubnerJ
67,0,ArizpeA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Sequoia Div 3,1,Sequoia,ArizpeAA
67,0,ArizpeAA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Sequoia Div 1,1,Sequoia,ArizpeAA
67,0,ArizpeAC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Sequoia Div 3,2,Sequoia,ArizpeAA
67,0,ArizziE,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Metro Div 1,1,Metro,WechtB
67,0,ArmstrongA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Seaboard Div 1,1,Seaboard,ParkS
67,0,ArmstrongB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Skyline Div 2,1,Skyline,ReiherA
67,0,ArmstrongJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Corridor,1,Corridor,Mizrahi
67,0,ArmstrongJB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Pacific Div 2,1,Pacific,GoodeM
67,0,ArnerTim,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Badlands Div 1,2,Badlands,KaleV
67,0,ArnessMK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Horizon,1,Horizon,RyderM
67,0,ArnettJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Sequoia Div 2,1,Sequoia,CapodiceN
67,0,ArnettJJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Sequoia Div 1,2,Sequoia,MorganB
67,0,ArnettP,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Sequoia Div 2,1,Sequoia,CapodiceN
67,0,ArnettT,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Sequoia,1,Sequoia,CapodiceN
67,0,ArnoldA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Badlands Div 1,2,Badlands,ScheelerD
67,0,ArnoldM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Skyline,2,Skyline,HorwitzJ
67,0,AronoffP,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Corridor Div 2,1,Corridor,AronoffP
67,0,AronsonR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Pacific Div 2,2,Pacific,GoodeM
67,0,ArpinA2,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Corridor Div 1,4,Corridor,BreedingJ
67,0,ArsenaultJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Sugarloaf Div 2,3,Sugarloaf,Gillard-ByersN
67,0,ArshamB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Highland Div 1,1,Highland,SaundersA
67,0,ArwariS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Seaboard Div 1,3,Seaboard,MatrosM
67,0,AscherL,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Horizon,1,Horizon,TeneryD
67,0,AshtonM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Corridor Div 2,2,Corridor,DetchonJ
67,0,AtkinF,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Frontier Div 1,1,Frontier,BarkerC
67,0,AtkinsS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Metro Div 1,2,Metro,WechtB
67,0,AuerbachD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Skyline Div 1,2,Skyline,JohnsonS2
67,0,AugustineJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Maritime Div 2,1,Maritime,BruceM
67,0,AugustineP,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Maritime,2,Maritime,RosbyG
67,0,AugustinePG,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Maritime Div 3,2,Maritime,BruceM
67,0,AustinA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Continental,2,Continental,DouganB
67,0,AustinN,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Meridian Div 1,1,Meridian,LevyB
67,0,AustinS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Sequoia Div 1,1,Sequoia,SorensonG
67,0,AveryS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Metro Div 1,3,Metro,FlynnR
67,0,AvilaD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Badlands,1,Badlands,ScheelerD
67,0,AxelmanB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Corridor,3,Corridor,KochanB
67,0,AyersP,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Midland Div 1,2,Midland,DeTuraM
67,0,AyreyK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Skyline Div 2,2,Skyline,ReiherA
67,0,AzarchsA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Pacific Div 2,1,Pacific,ShapiroA
67,0,BabbittS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Sequoia Div 1,2,Sequoia,PetersonT
67,0,BabcockD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Midland Div 1,1,Midland,DeTuraM
67,0,BaberR,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Central,1,Central,VeredJ
67,0,BacchiC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Midland,2,Midland,KushnerAB
67,0,BachrachE,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Midland Div 1,3,Midland,KushnerAB
67,0,BadalK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Highland Div 2,1,Highland,CarrBen12
67,0,BadgerPJ,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,B Metro,1,Metro,ZawistowskiS
67,0,BaehlerK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Frontier Div 2,3,Frontier,KrizelJ
67,0,BaerE,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Skyline Div 1,2,Skyline,SamburgM
67,0,BaggarlyA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Frontier Div 1,2,Frontier,BarkerC
67,0,BahngBoyerB,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Midland,2,Midland,IracaneR
67,0,BaicyK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Alpine Div 1,1,Alpine,O'Mahoney-SchwartzD
67,0,BaileyBW,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Sequoia,2,Sequoia,FryedBetaKappa
67,0,BaileyP,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Frontier Div 2,4,Frontier,BurgerM
67,0,BainD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Sequoia Div 1,3,Sequoia,PetersonT
67,0,BainesL,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Sequoia Div 2,3,Sequoia,PetersonT
67,0,BainG,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Coastal Div 1,1,Coastal,ReynaldoA
67,0,BajczA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Metro Div 2,1,Metro,JankowskiE
67,0,BakerA,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Seaboard Div 2,1,Seaboard,CorbblahJ
67,0,BakerC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Corridor Div 2,3,Corridor,JohnsonW
67,0,BakerH,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Seaboard Div 2,2,Seaboard,CorbblahJ
67,0,BakerJC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Horizon Div 1,1,Horizon,HinzD
67,0,BakerM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Metro Div 2,1,Metro,ZawistowskiS
67,0,BakerP,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Coastal,1,Coastal,PahkJ
67,0,BakerSandie,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Sequoia Div 1,3,Sequoia,HallJ
67,0,BakkenJS,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Midland Div 2,1,Midland,WeberE
67,0,BalasubramanianP,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,R Frontier Div 1,3,Frontier,BraggR
67,0,BalderramaM,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,A Sugarloaf,2,Sugarloaf,LutherS
67,0,BaldockD,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,C Highland,1,Highland,MaddyE
67,0,BaldwinC,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,D Highland Div 2,1,Highland,JonesC
67,0,BaldwinK,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,E Maritime Div 3,3,Maritime,KenneyJ
