Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
64,25,FischerL,12,5,8,31,20,180,121,1.4876,24,0.4706,0.8403,160,119,1.3445,17,0.7606,7,1.3109,1.6009,1.2312,0,1,19,1,A Skyline,2,Skyline,RodriguezD
64,25,FisherL,10,9,6,26,8,73,55,1.3273,37,0.3978,0.3667,65,54,1.2037,28,0.6818,9,0.7645,1.0485,1.0796,3,0,9,27,R Pacific Div 1,15,Pacific,CondonNJ
64,25,FisherR,8,13,4,18,-21,49,42,1.1667,28,0.3333,0.3043,70,64,1.0938,21,0.7766,7,0.6376,1.0809,1.1099,1,2,5,19,D Horizon Div 1,23,Horizon,BlosverenJ
64,25,FisherT,11,11,3,25,-9,44,33,1.3333,31,0.4247,0.2200,53,42,1.2619,28,0.6316,3,0.6447,0.8516,1.0563,1,0,6,18,E Highland Div 1,15,Highland,MaddyE
64,25,FishT-Elegor,11,11,3,25,-11,59,54,1.0926,30,0.2885,0.3600,70,53,1.3208,28,0.6267,2,0.6485,0.9867,0.9152,3,0,3,13,R Midland Div 2,12,Midland,IracaneR
64,25,FiskT,4,17,4,12,-34,119,88,1.3523,39,0.3750,0.5867,153,111,1.3784,23,0.6849,16,0.9617,1.2716,1.0599,1,0,11,18,A Midland,24,Midland,BennettT
64,25,FittingM,9,13,3,21,-10,93,80,1.1625,26,0.2453,0.5333,103,83,1.2410,26,0.7263,0,0.7786,1.2596,0.9716,0,0,6,1,B Midland,19,Midland,BennettT
64,25,FitzmorrisE,14,9,2,30,25,131,93,1.4086,34,0.4000,0.6200,106,80,1.3250,29,0.6628,5,1.02,1.2828,1.0628,2,0,14,18,B Meridian,8,Meridian,PearsonA
64,25,FixA,9,11,5,23,10,73,59,1.2373,36,0.3495,0.3933,63,54,1.1667,28,0.6957,8,0.7428,1.089,1.0452,1,0,4,15,R Maritime Div 2,16,Maritime,RosbyG
64,25,FlashnickJ,11,12,2,24,11,63,51,1.2353,34,0.3579,0.3400,52,43,1.2093,29,0.6506,5,0.6979,0.9906,1.0085,1,0,6,17,E Skyline Div 1,14,Skyline,OttenbergE
64,25,FlaxmanR,5,14,6,16,-17,132,102,1.2941,24,0.2667,0.6800,149,106,1.4057,28,0.6316,-4,0.9467,1.3116,0.8983,0,0,10,16,A Central,24,Central,SorensonG
64,25,FleitasC,19,5,1,39,50,153,108,1.4167,31,0.3875,0.7200,103,83,1.2410,20,0.7590,11,1.1075,1.479,1.1465,0,0,16,9,C Horizon,1,Horizon,MudrakJ
64,25,FlemingJ,13,8,4,30,17,85,66,1.2879,36,0.3600,0.4400,68,61,1.1148,25,0.7423,11,0.8,1.1823,1.1023,0,0,7,16,D Frontier Div 2,10,Frontier,AlexisC
64,25,FletcherA,13,7,5,31,15,48,46,1.0435,22,0.2558,0.3067,33,35,0.9429,19,0.7532,3,0.5625,1.0599,1.009,1,0,1,18,E Midland Div 1,6,Midland,IracaneR
64,25,FletcherJ,15,7,3,32,33,113,91,1.2418,23,0.2473,0.6319,80,58,1.3793,43,0.5700,-20,0.8792,1.2019,0.8173,1,1,7,13,D Horizon Div 2,6,Horizon,MudrakJ
64,25,FlevaresG,13,8,4,30,5,111,93,1.1935,23,0.2233,0.6200,106,81,1.3086,28,0.6782,-5,0.8433,1.2982,0.9015,2,0,6,13,C Skyline Div 2,2,Skyline,PeskinK
64,25,FlinkM,10,12,3,23,-5,64,50,1.2800,35,0.3804,0.3333,69,53,1.3019,38,0.6082,-3,0.7137,0.9415,0.9886,1,0,6,21,E Pacific Div 1,16,Pacific,SchwartzT
64,25,FlinnD,17,6,2,34,52,119,81,1.4691,43,0.4725,0.5870,67,54,1.2407,31,0.6556,12,1.0595,1.2426,1.1281,0,2,12,14,R Central Div 2,4,Central,SorensonG
64,25,FloresM,13,9,3,26,-3,152,107,1.4206,20,0.3509,0.8106,155,109,1.4220,29,0.6133,-9,1.1615,1.4239,0.9642,0,3,16,1,A Horizon,10,Horizon,MudrakJ
64,25,FlowerdayAJ,16,8,1,33,21,86,68,1.2647,36,0.3462,0.4533,65,56,1.1607,24,0.7209,12,0.7995,1.1742,1.0671,1,0,8,20,R Central Div 2,10,Central,SorensonG
64,25,FlurieAlexander,16,5,4,36,54,156,112,1.3929,28,0.3500,0.7467,102,80,1.2750,29,0.6915,-1,1.0967,1.4382,1.0415,0,0,18,8,B Midland,3,Midland,BallisterE
64,25,FlynnD,14,9,2,28,9,93,65,1.4308,41,0.4505,0.4710,84,64,1.3125,29,0.6463,12,0.9215,1.1173,1.0968,1,2,7,24,R Meridian Div 1,8,Meridian,BourlaD
64,25,FlynnR,10,13,2,22,-20,126,91,1.3846,41,0.3981,0.6067,146,107,1.3645,28,0.6706,13,1.0048,1.2773,1.0687,0,0,14,9,A Metro,18,Metro,FlynnR
64,25,FochtE,18,5,2,38,24,92,63,1.4603,48,0.4752,0.4200,68,51,1.3333,32,0.6049,16,0.8952,1.0249,1.0801,2,0,9,21,R Metro Div 1,2,Metro,ZawistowskiS
64,25,FochtTK,13,7,5,31,20,90,79,1.1392,25,0.2336,0.5267,70,62,1.1290,28,0.7255,-3,0.7603,1.2522,0.9591,0,0,4,16,D Coastal Div 1,5,Coastal,O'ConnorT
64,25,FoderaB,13,9,3,29,7,180,122,1.4754,26,0.4483,0.8133,173,120,1.4417,25,0.6094,1,1.2616,1.4227,1.0577,0,0,19,6,A Central,7,Central,VeredJ
64,25,FogartyC,11,10,4,26,-1,69,56,1.2321,32,0.3404,0.3733,70,58,1.2069,27,0.6932,5,0.7137,1.0665,1.0336,2,0,5,19,D Highland Div 1,12,Highland,MaddyE
64,25,FogartyN,9,12,4,22,-10,135,101,1.3366,27,0.3103,0.6733,145,108,1.3426,16,0.7576,11,0.9836,1.4309,1.0679,2,0,9,13,A Highland,16,Highland,MaddyE
64,25,FogartyR,10,11,4,24,4,152,113,1.3451,21,0.2727,0.7533,148,108,1.3704,24,0.6842,-3,1.026,1.4375,0.9569,0,0,12,6,A Highland,12,Highland,MaddyE
64,25,FogelM,13,9,3,29,12,77,58,1.3276,38,0.3958,0.3867,65,54,1.2037,30,0.6739,8,0.7825,1.0606,1.0697,2,0,5,18,R Pacific Div 2,12,Pacific,PetersonGG
64,25,FoleyM,10,13,2,22,-10,104,80,1.3000,35,0.3431,0.5333,114,87,1.3103,31,0.6737,4,0.8764,1.207,1.0168,0,0,9,24,B Highland,19,Highland,CrosslandC
64,25,FooksmanE,14,9,2,30,8,96,70,1.3714,41,0.4100,0.4667,88,66,1.3333,35,0.6196,6,0.8767,1.0863,1.0296,2,0,7,17,R Skyline Div 2,10,Skyline,McCarthyE
64,25,FooksmanH,15,8,2,32,20,95,84,1.1310,16,0.1702,0.5600,75,60,1.2500,30,0.6667,-14,0.7302,1.2267,0.8369,0,0,5,9,D Skyline Div 2,2,Skyline,McCarthyE
64,25,ForbesJ,3,16,6,9,-43,24,21,1.1429,15,0.3333,0.1591,67,49,1.3673,33,0.5823,-18,0.4924,0.7414,0.9156,1,3,1,16,R Frontier Div 2,24,Frontier,SausvilleK
64,25,FordM,6,18,1,6,-42,49,40,1.2250,24,0.3429,0.3704,91,63,1.4444,45,0.5361,-21,0.7133,0.9065,0.879,0,7,4,9,R Skyline Div 1,27,Skyline,SamburgM
64,25,ForlenzaJ,5,16,4,14,-32,70,66,1.0606,22,0.2157,0.4400,102,84,1.2143,28,0.7308,-6,0.6557,1.1708,0.9465,0,0,2,26,B Seaboard,25,Seaboard,MatrosM
64,25,ForsbergP,14,6,5,31,14,60,44,1.3636,36,0.4286,0.3188,46,40,1.1500,28,0.6667,8,0.7474,0.9855,1.0953,2,2,5,23,E Pacific Div 1,5,Pacific,SchwartzT
64,25,Forshey,14,8,3,31,17,95,85,1.1176,20,0.1905,0.5667,78,69,1.1304,28,0.7383,-8,0.7572,1.305,0.9288,0,0,5,8,D Central Div 2,5,Central,Fettweis
64,25,ForstallV,11,8,6,28,1,53,45,1.1778,29,0.3333,0.3000,52,42,1.2381,30,0.6341,-1,0.6333,0.9341,0.9674,1,0,4,25,E Corridor Div 1,11,Corridor,RalstonJ
64,25,FortesA,9,13,3,16,-30,65,49,1.3265,32,0.3951,0.4083,95,68,1.3971,39,0.5761,-7,0.8034,0.9844,0.9712,2,5,5,17,R Skyline Div 3,19,Skyline,StoneE
64,25,ForthS,12,9,4,28,13,143,103,1.3883,34,0.3736,0.6867,130,95,1.3684,36,0.6289,-2,1.0603,1.3156,1.0025,0,0,15,10,A Corridor,8,Corridor,JohnsonW
64,25,ForwardA,16,5,4,35,34,110,78,1.4103,45,0.4327,0.5417,76,59,1.2881,25,0.6667,20,0.9744,1.2084,1.0994,4,1,10,14,R Corridor Div 1,6,Corridor,RafalA
64,25,FournierM,12,11,2,26,10,74,57,1.2982,36,0.3789,0.3800,64,46,1.3913,34,0.5641,2,0.7589,0.9441,0.943,2,0,7,17,E Horizon Div 3,10,Horizon,McClaryT
64,25,FowlerA,10,12,3,23,-7,122,95,1.2842,28,0.2887,0.6333,129,96,1.3438,27,0.6786,1,0.922,1.3119,0.9673,1,0,12,14,B Coastal,16,Coastal,GazzolaT
64,25,FowlerJ,13,9,3,29,1,115,94,1.2234,24,0.2400,0.6267,114,87,1.3103,32,0.6701,-8,0.8667,1.2968,0.9101,0,0,5,9,C Skyline Div 2,5,Skyline,Iny
64,25,FowlerS,10,11,4,24,1,71,55,1.2909,38,0.3838,0.3667,70,52,1.3462,38,0.5870,0,0.7505,0.9537,0.9708,0,0,4,22,E Pacific Div 3,11,Pacific,MuellerP
64,25,FoxL,0,25,0,-25,-85,0,0,,0,,,85,54,1.5741,47,0.4535,-47,0,0.4535,0.4535,0,25,0,,R Midland Div 2,24,Midland,DeTuraM
64,25,FranceB,15,9,1,31,19,92,69,1.3333,40,0.3883,0.4600,73,61,1.1967,20,0.7403,20,0.8483,1.2003,1.1286,2,0,4,21,R Skyline Div 1,9,Skyline,SamburgM
64,25,FrancisR,12,9,4,28,-4,109,91,1.1978,24,0.2330,0.6067,113,86,1.3140,37,0.6509,-13,0.8397,1.2576,0.8839,0,0,10,11,C Coastal,7,Coastal,PliskaG
64,25,FrancisS,12,12,1,25,3,156,115,1.3565,25,0.3012,0.7667,153,108,1.4167,31,0.6125,-6,1.0679,1.3792,0.9137,0,0,14,7,A Meridian,12,Meridian,LevyB
64,25,FrancoK,6,15,4,16,-43,65,59,1.1017,25,0.2577,0.3933,108,78,1.3846,39,0.5938,-14,0.651,0.9871,0.8515,1,0,4,25,C Maritime,18,Maritime,WolpertL
64,25,Frank-HsuM,10,11,4,24,-2,70,50,1.4000,40,0.4444,0.3333,72,54,1.3333,31,0.6125,9,0.7777,0.9458,1.0569,2,0,7,31,R Meridian Div 2,11,Meridian,AlkalayG
64,25,FrankA,6,16,3,15,-49,24,21,1.1429,19,0.3585,0.1400,73,51,1.4314,33,0.5479,-14,0.4985,0.6879,0.9064,3,0,1,19,R Metro Div 3,21,Metro,WechtB
64,25,FrankaC,14,9,2,30,9,79,69,1.1449,26,0.2574,0.4600,70,65,1.0769,22,0.7778,4,0.7174,1.2378,1.0352,0,0,6,21,D Highland Div 1,5,Highland,MaddyE
64,25,FrankensteinP,17,4,4,38,49,146,97,1.5052,44,0.5057,0.6467,97,76,1.2763,31,0.6771,13,1.1524,1.3238,1.1828,0,0,16,12,C Metro,1,Metro,HightowerT
64,25,FrankJ,9,13,3,21,-9,81,73,1.1096,23,0.2233,0.4867,90,76,1.1842,23,0.7553,0,0.71,1.242,0.9786,0,0,4,15,C Horizon,21,Horizon,MudrakJ
64,25,FrankJMonster,6,15,4,16,-44,55,43,1.2791,36,0.3956,0.2867,99,69,1.4348,42,0.5484,-6,0.6823,0.8351,0.944,0,0,4,18,R Skyline Div 1,22,Skyline,PeskinK
64,25,FrankT,2,19,4,5,-62,16,13,1.2308,8,0.3478,0.0985,78,55,1.4182,41,0.5495,-33,0.4463,0.648,0.8973,1,3,1,4,R Central Div 2,26,Central,ZuffranieriJ
64,25,FrappierP,16,6,3,35,38,115,94,1.2234,24,0.2400,0.6267,77,57,1.3509,33,0.6024,-9,0.8667,1.2291,0.8424,0,0,7,8,R Highland Div 1,5,Highland,SaundersA
64,25,FraserM,11,3,11,32,18,78,62,1.2581,36,0.3529,0.4306,60,46,1.3043,34,0.6047,2,0.7835,1.0353,0.9576,0,1,6,9,E Pacific Div 1,4,Pacific,GruenspechtJ
64,25,FraserT,15,9,1,31,34,101,70,1.4429,44,0.4583,0.4667,67,48,1.3958,30,0.5714,14,0.925,1.0381,1.0297,4,0,9,13,R Pacific Div 1,9,Pacific,GruenspechtJ
64,25,FraszE,4,19,2,-1,-41,23,15,1.5333,18,0.5143,0.1786,64,49,1.3061,33,0.6118,-15,0.6929,0.7904,1.1261,0,11,4,14,R Corridor Div 2,23,Corridor,Mizrahi
64,25,FratesL,7,16,2,16,-10,125,91,1.3736,38,0.3838,0.6067,135,101,1.3366,23,0.7089,15,0.9905,1.3156,1.0927,2,0,12,10,A Coastal,25,Coastal,PliskaG
64,25,FrazeeD,20,2,3,43,81,186,131,1.4198,15,0.2941,0.8733,105,77,1.3636,36,0.6129,-21,1.1674,1.4862,0.907,0,0,18,3,R Frontier Div 1,2,Frontier,BarkerC
64,25,FrazonS,10,12,3,22,-1,55,51,1.0784,24,0.2637,0.3542,56,45,1.2444,30,0.6386,-6,0.6179,0.9928,0.9023,3,1,1,8,D Corridor Div 1,16,Corridor,RalstonJ
64,25,FrederichH,11,9,5,26,5,60,50,1.2000,30,0.3333,0.3472,55,52,1.0577,21,0.7614,9,0.6805,1.1086,1.0947,0,1,7,16,E Horizon Div 1,13,Horizon,Hattman
64,25,FrederichK,6,13,6,16,-18,40,39,1.0256,21,0.2658,0.2826,58,49,1.1837,33,0.6598,-12,0.5484,0.9424,0.9256,0,2,3,15,E Horizon Div 1,23,Horizon,Hattman
64,25,FreedG,12,8,5,29,-2,82,59,1.3898,41,0.4316,0.3933,84,65,1.2923,37,0.6337,4,0.8249,1.027,1.0653,2,0,8,19,D Frontier Div 1,9,Frontier,IngramB
64,25,FreemanB,11,11,3,25,7,81,60,1.3500,39,0.4063,0.4000,74,57,1.2982,30,0.6386,9,0.8063,1.0386,1.0449,1,0,7,16,R Midland Div 1,13,Midland,BallisterE
64,25,FreemanE,16,7,2,33,42,168,121,1.3884,12,0.2353,0.8403,126,97,1.2990,25,0.7191,-13,1.0756,1.5594,0.9544,1,1,15,7,A Midland,2,Midland,IracaneR
64,25,FreemanM2,12,11,2,26,9,84,62,1.3548,40,0.4082,0.4133,75,55,1.3636,41,0.5773,-1,0.8215,0.9906,0.9855,0,0,7,24,R Highland Div 1,13,Highland,ShortC
64,25,FreemanS,9,14,2,17,-18,78,60,1.3000,34,0.3696,0.4545,96,68,1.4118,41,0.5638,-7,0.8241,1.0183,0.9334,2,3,7,8,C Midland,22,Midland,BallisterE
64,25,FreilichA,9,12,4,22,-8,63,59,1.0678,24,0.2424,0.3933,71,61,1.1639,28,0.7113,-4,0.6357,1.1046,0.9537,0,0,4,25,D Corridor Div 1,18,Corridor,ZuckermanD
64,25,FrenchMC,13,8,4,30,5,85,65,1.3077,39,0.3786,0.4333,80,63,1.2698,24,0.6883,15,0.8119,1.1216,1.0669,5,0,6,20,R Central Div 1,11,Central,ScheelerD
64,25,FreshourR,12,11,2,25,-3,115,86,1.3372,30,0.3409,0.5972,118,94,1.2553,17,0.7875,13,0.9381,1.3847,1.1284,1,1,12,16,B Highland,13,Highland,ShortC
64,25,FreyE,10,11,4,23,11,175,122,1.4344,19,0.3519,0.8472,164,116,1.4138,25,0.6429,-6,1.1991,1.4901,0.9948,0,1,16,3,A Horizon,13,Horizon,Hattman
64,25,FreyS,5,13,7,15,-28,34,26,1.3077,25,0.4167,0.1884,62,49,1.2653,34,0.6264,-9,0.6051,0.8148,1.0431,2,2,3,11,R Seaboard Div 1,27,Seaboard,GerbeB
64,25,FriedewaldR,5,18,2,12,-41,122,100,1.2200,19,0.2021,0.6667,163,117,1.3932,25,0.6667,-6,0.8688,1.3334,0.8688,0,0,8,14,A Central,26,Central,WhitlockS
64,25,FriedlandW,8,13,4,20,-23,76,57,1.3333,38,0.4000,0.3800,99,81,1.2222,28,0.7228,10,0.78,1.1028,1.1228,1,0,8,21,C Highland,19,Highland,CarrBen12
64,25,FriedmanH,0,25,0,-25,-104,0,0,,0,,,104,66,1.5758,44,0.4359,-44,0,0.4359,0.4359,0,25,0,,R Maritime Div 1,31,Maritime,DiGiorgioN
64,25,FriedmanJ,9,13,3,21,-7,57,43,1.3256,35,0.4118,0.2867,64,54,1.1852,29,0.6848,6,0.6985,0.9715,1.0966,1,0,6,20,D Horizon Div 1,20,Horizon,RyderM
64,25,FriedmanJC,10,12,3,22,-11,75,66,1.1364,24,0.2500,0.4583,86,66,1.3030,34,0.6383,-10,0.7083,1.0966,0.8883,1,1,4,11,D Maritime Div 2,13,Maritime,RosbyG
64,25,FriedZ,10,11,4,22,5,58,38,1.5263,40,0.5128,0.2754,53,48,1.1042,26,0.7111,14,0.7882,0.9865,1.2239,1,2,8,16,E Corridor Div 1,17,Corridor,JohnsonW
64,25,FrielP,19,2,4,42,54,190,132,1.4394,15,0.3261,0.8800,136,104,1.3077,24,0.7273,-9,1.2061,1.6073,1.0534,0,0,21,5,A Pacific,1,Pacific,MuellerP
64,25,FriendL,6,17,2,13,-46,33,29,1.1379,22,0.3385,0.2014,79,56,1.4107,42,0.5532,-20,0.5399,0.7546,0.8917,0,1,3,22,R Coastal Div 1,21,Coastal,MateraM
64,25,FrisardiRulesandRegulations,8,16,1,17,-20,84,60,1.4000,42,0.4375,0.4000,104,75,1.3867,39,0.5895,3,0.8375,0.9895,1.027,2,0,8,18,D Frontier Div 1,30,Frontier,BarkerC
64,25,FrisbeeA,8,9,8,23,-6,113,86,1.3140,34,0.3400,0.5972,119,90,1.3222,33,0.6633,1,0.9372,1.2605,1.0033,0,1,8,13,C Skyline Div 1,16,Skyline,SamburgM
64,25,FrischM,3,17,5,5,-36,18,15,1.2000,16,0.3902,0.1316,54,37,1.4595,35,0.5205,-19,0.5218,0.6521,0.9107,1,6,1,14,E Corridor Div 2,26,Corridor,FrischM
64,25,FritzR,9,13,3,19,-19,113,76,1.4868,46,0.4894,0.5507,132,94,1.4043,38,0.5957,8,1.0401,1.1464,1.0851,0,2,11,14,B Horizon,21,Horizon,Hattman
64,25,FroggattJ,10,14,1,21,-23,122,96,1.2708,23,0.2556,0.6400,145,106,1.3679,24,0.6842,-1,0.8956,1.3242,0.9398,1,0,9,17,A Coastal,20,Coastal,PahkJ
64,25,FrostC,14,8,3,31,17,66,50,1.3200,41,0.4100,0.3333,49,45,1.0889,21,0.7342,20,0.7433,1.0675,1.1442,2,0,8,11,E Highland Div 2,6,Highland,ShortC
64,25,FrostM,7,12,6,20,-11,125,93,1.3441,29,0.3333,0.6200,136,95,1.4316,24,0.6066,5,0.9533,1.2266,0.9399,2,0,11,13,A Highland,21,Highland,ShortC
64,25,FrostS,9,10,6,24,10,88,66,1.3333,41,0.3942,0.4400,78,59,1.3220,38,0.6082,3,0.8342,1.0482,1.0024,0,0,9,17,D Highland Div 1,14,Highland,ShortC
64,25,FrumkinE,7,16,2,14,-34,42,35,1.2000,27,0.3600,0.2536,76,59,1.2881,30,0.6471,-3,0.6136,0.9007,1.0071,1,2,4,28,R Horizon Div 1,23,Horizon,RyderM
64,25,FrumkinJ,16,8,1,33,18,119,90,1.3222,36,0.3462,0.6000,101,82,1.2317,23,0.7444,13,0.9462,1.3444,1.0906,1,0,11,16,B Horizon,3,Horizon,RyderM
64,25,FryedBetaKappa,17,6,2,36,38,170,119,1.4286,28,0.3836,0.7933,132,102,1.2941,24,0.7333,4,1.1769,1.5266,1.1169,0,0,18,7,A Pacific,2,Pacific,FryedBetaKappa
64,25,FuchsJ,15,10,0,30,17,122,83,1.4699,46,0.4742,0.5533,105,82,1.2805,27,0.7000,19,1.0275,1.2533,1.1742,1,0,14,17,D Central Div 1,8,Central,ScheelerD
64,25,FuenfstueckP,8,15,2,16,-29,60,50,1.2000,30,0.3333,0.3623,89,66,1.3485,31,0.6220,-1,0.6956,0.9843,0.9553,1,2,4,11,R Maritime Div 1,23,Maritime,DiGiorgioN
64,25,FullardD,2,21,2,-5,-55,17,15,1.1333,10,0.3226,0.1786,72,51,1.4118,38,0.5529,-28,0.5012,0.7315,0.8755,0,11,1,7,E Meridian Div 2,28,Meridian,RossC
64,25,FultonE,12,11,2,26,-6,90,72,1.2500,37,0.3364,0.4800,96,69,1.3913,40,0.5789,-3,0.8164,1.0589,0.9153,1,0,6,14,C Midland,8,Midland,DeTuraM
64,25,FungN,10,12,3,23,-15,128,97,1.3196,33,0.3267,0.6467,143,108,1.3241,17,0.7639,16,0.9734,1.4106,1.0906,1,0,9,12,A Coastal,17,Coastal,HalpinM
64,25,FuquaM,9,10,6,23,-4,54,45,1.2000,31,0.3483,0.3125,58,51,1.1373,26,0.7079,5,0.6608,1.0204,1.0562,0,1,4,26,E Central Div 2,19,Central,von WalterH
64,25,GabicaM,10,9,6,23,4,121,95,1.2737,17,0.2208,0.7197,117,88,1.3295,31,0.6630,-14,0.9405,1.3827,0.8838,1,3,10,5,C Frontier Div 2,11,Frontier,BurgerM
64,25,GabrysiakJ,14,8,3,31,18,94,74,1.2703,36,0.3396,0.4933,76,60,1.2667,34,0.6458,2,0.8329,1.1391,0.9854,1,0,5,23,D Highland Div 1,2,Highland,ShortC
64,25,Gad-HarfD,9,13,3,21,-16,39,31,1.2581,26,0.3881,0.2067,55,48,1.1458,28,0.6889,-2,0.5948,0.8956,1.077,1,0,4,25,E Coastal Div 1,24,Coastal,OkrentD
64,25,GaffneyP,12,9,4,27,-3,56,43,1.3023,33,0.3976,0.2986,59,50,1.1800,28,0.6818,5,0.6962,0.9804,1.0794,1,1,4,16,E Metro Div 3,11,Metro,MeyerS
64,25,GaffneyP2,13,10,2,27,9,103,75,1.3733,37,0.3978,0.5208,94,65,1.4462,40,0.5402,-3,0.9186,1.061,0.938,2,1,8,7,C Metro,7,Metro,ZawistowskiS
64,25,GaleaJ,11,11,3,25,6,104,86,1.2093,28,0.2642,0.5733,98,79,1.2405,28,0.7113,0,0.8375,1.2846,0.9755,0,0,10,10,C Metro,10,Metro,JankowskiE
64,25,GaliherC,8,14,3,19,-4,138,107,1.2897,23,0.2527,0.7133,142,105,1.3524,26,0.6867,-3,0.966,1.4,0.9394,1,0,13,7,A Pacific,18,Pacific,MuellerP
64,25,GallagherA,7,17,1,15,-26,58,53,1.0943,25,0.2688,0.3533,84,73,1.1507,22,0.7684,3,0.6221,1.1217,1.0372,0,0,4,18,D Metro Div 2,27,Metro,WechtB
64,25,GallagherMR,12,9,4,28,10,76,51,1.4902,47,0.4947,0.3400,66,52,1.2692,29,0.6463,18,0.8347,0.9863,1.141,1,0,8,19,R Metro Div 3,10,Metro,WechtB
64,25,GallantA,10,12,3,23,-1,79,55,1.4364,46,0.4646,0.3667,80,65,1.2308,26,0.7011,20,0.8313,1.0678,1.1657,1,0,6,11,R Metro Div 2,12,Metro,ArizpeAC
64,25,GallantJ,2,21,2,6,-67,30,28,1.0714,19,0.3065,0.1867,97,66,1.4697,44,0.5217,-25,0.4932,0.7084,0.8282,0,0,2,23,R Metro Div 2,24,Metro,ArizpeAC
64,25,GalliganC,11,11,3,25,-7,62,40,1.5500,41,0.5256,0.2667,69,52,1.3269,26,0.6286,15,0.7923,0.8953,1.1542,2,0,6,20,R Pacific Div 1,16,Pacific,GruenspechtJ
64,25,GallivanR,0,21,4,-6,-79,18,19,0.9474,8,0.2162,0.2111,97,70,1.3857,38,0.5870,-30,0.4273,0.7981,0.8032,0,10,0,10,R Skyline Div 2,28,Skyline,McCarthyE
64,25,GalloE,14,9,2,30,9,172,123,1.3984,21,0.3134,0.8200,163,116,1.4052,21,0.6719,0,1.1334,1.4919,0.9853,0,0,16,4,A Seaboard,10,Seaboard,KalafS
64,25,GalloL,9,10,6,22,-17,110,89,1.2360,22,0.2418,0.6449,127,89,1.4270,42,0.5670,-20,0.8867,1.2119,0.8088,1,2,9,9,B Central,17,Central,ScheelerD
64,25,GallowayT,10,8,7,27,-2,154,117,1.3162,15,0.2055,0.7800,156,118,1.3220,15,0.7917,0,0.9855,1.5717,0.9972,0,0,13,9,A Frontier,8,Frontier,PaquetP
64,25,GambierL,10,13,2,18,-26,79,61,1.2951,33,0.3626,0.4841,105,75,1.4000,44,0.5728,-11,0.8467,1.0569,0.9354,1,4,7,12,C Midland,21,Midland,BennettT
64,25,GambinoG,14,7,4,32,24,127,97,1.3093,31,0.3131,0.6467,103,82,1.2561,32,0.6923,-1,0.9598,1.339,1.0054,0,0,11,17,C Central,3,Central,LeglerD
64,25,GambrelA,8,15,2,18,-16,33,32,1.0313,20,0.2857,0.2133,49,45,1.0889,22,0.7284,-2,0.499,0.9417,1.0141,0,0,3,24,E Maritime Div 2,16,Maritime,MaloneM
64,25,GanjeiN,14,11,0,28,10,105,87,1.2069,23,0.2371,0.5800,95,76,1.2500,33,0.6827,-10,0.8171,1.2627,0.9198,0,0,9,8,D Central Div 2,9,Central,RuizM
64,25,GanttB,11,9,5,24,1,52,43,1.2093,26,0.3377,0.3258,51,46,1.1087,24,0.7143,2,0.6635,1.0401,1.052,1,3,2,19,E Pacific Div 3,12,Pacific,MuellerP
64,25,GanzerC,16,6,3,34,26,117,79,1.4810,44,0.4835,0.5486,91,77,1.1818,25,0.7475,19,1.0321,1.2961,1.231,0,1,13,12,C Midland,2,Midland,MorganEM
64,25,GaoV,15,7,3,33,29,112,84,1.3333,40,0.3704,0.5600,83,61,1.3607,37,0.5934,3,0.9304,1.1534,0.9638,0,0,12,12,R Metro Div 2,5,Metro,HightowerT
64,25,GarbowskiJ,11,12,2,23,8,149,106,1.4057,29,0.3718,0.7361,141,100,1.4100,26,0.6286,3,1.1079,1.3647,1.0004,1,1,14,6,A Maritime,14,Maritime,KenneyJ
64,25,GarciaB,17,6,2,34,60,137,99,1.3838,28,0.3544,0.7174,77,62,1.2419,22,0.7105,6,1.0718,1.4279,1.0649,1,2,12,11,R Skyline Div 3,6,Skyline,StoneE
64,25,GardnerR,12,8,5,29,2,76,55,1.3818,34,0.4198,0.3667,74,63,1.1746,24,0.7303,10,0.7865,1.097,1.1501,0,0,8,17,D Metro Div 2,7,Metro,ZawistowskiS
64,25,GarfieldL,12,9,4,28,6,76,55,1.3818,42,0.4330,0.3667,70,57,1.2281,25,0.6914,17,0.7997,1.0581,1.1244,3,0,7,10,R Pacific Div 1,14,Pacific,FryedBetaKappa
64,25,GarnettS,9,15,1,15,-39,71,61,1.1639,21,0.2530,0.4841,110,79,1.3924,44,0.5810,-23,0.7371,1.0651,0.834,0,4,5,16,C Frontier Div 1,16,Frontier,BarkerC
64,25,GarveyJ,6,16,3,15,-29,62,65,0.9538,16,0.1553,0.4333,91,65,1.4000,47,0.5607,-31,0.5886,0.994,0.716,0,0,3,13,D Midland Div 2,20,Midland,GarveyJ
64,25,GaskillC,13,8,4,29,19,106,83,1.2771,33,0.3204,0.5764,87,75,1.1600,31,0.7257,2,0.8968,1.3021,1.0461,0,1,9,2,C Highland,5,Highland,CraigR
64,25,GaslowitzB,11,10,4,26,-10,74,61,1.2131,33,0.3267,0.4067,84,58,1.4483,38,0.5366,-5,0.7334,0.9433,0.8633,1,0,6,17,R Horizon Div 2,15,Horizon,McClaryT
